evidence_id,pmid
3713,22025157
3715,21969500
3722,24265155
3724,24265155
3729,22357840
3732,20619739
3733,22180495
3739,25666295
3750,23569304
3755,26557775
3757,25524477
3758,25399551
3777,25524464
3787,26490654
3791,22285168
3792,21969500
3794,15329413
3802,21531810
3810,19147750
3811,19147750
3815,21865346
3816,22371878
3817,17264298
3819,19779040
3820,16775234
3822,25686603
3824,20619739
3827,20619739
3832,20619739
3841,20619739
3842,20619739
3845,20619739
3847,20619739
3851,22256804
3852,26561417
3858,25666295
3861,20619739
3862,22722830
3864,22025157
3867,20619739
3870,20619739
3872,20619739
3878,22722830
3881,20619739
3882,25666295
3889,26161928
3895,21969500
3917,20619739
3924,26161928
3939,20619739
3946,26161928
3957,24265155
3958,22246397
3967,20619739
3973,26161928
3987,20619739
3989,22722830
3991,26161928
4006,20619739
4012,26161928
4022,15459012
4029,24265155
4046,27045755
4047,20619739
4051,17590872
4052,19903786
4056,18955458
4060,18955458
4061,25239608
4062,18955458
4072,18955458
4077,18955458
4082,18955458
4084,25239608
4087,25239608
4095,18955458
4100,18955458
4104,27371698
4121,27371698
4122,18955458
4125,25239608
4127,25239608
4136,18955458
4139,22614970
4141,25317746
4142,18955458
4144,27371698
4147,21523734
4167,25239608
4169,25239608
4180,25524477
4181,25399551
4186,17177598
4187,17177598
4188,17177598
4189,21531810
4190,19147750
4197,19147750
4198,15329413
4201,21969500
4209,15329413
4210,21531810
4220,21531810
4226,21531810
4231,21531810
4239,21531810
4244,21531810
4248,21531810
4252,21531810
4256,21531810
4260,21531810
4264,21531810
4265,17877814
4266,19147750
4273,22895145
4274,19147750
4275,24353160
4276,24353160
4279,20942962
4280,19147750
4284,18408761
4285,21132006
4286,24353160
4287,27612423
4288,22235099
4290,27032107
4291,27102076
4292,27102076
4293,24893891
4294,24893891
4295,17177598
4298,21531810
4299,17177598
4301,20942962
4302,19779040
4304,17264298
4305,16775234
4307,21865346
4308,22371878
4310,21865346
4311,25686603
4313,21865346
4314,22371878
4316,19779040
4318,17264298
4320,25686603
4321,26582647
4323,25686603
4324,26582647
4327,19779040
4329,25686603
4330,26582647
4331,21865346
4332,22371878
4334,17264298
4335,19779040
4336,16775234
4340,21865346
4345,25686603
4347,22371878
4348,21865346
4350,19779040
4352,17264298
4353,16775234
4355,25686603
4357,21865346
4359,19779040
4360,25686603
4362,22371878
4364,21865346
4365,19779040
4368,27485109
4369,25686603
4371,26582647
4373,16775234
4376,17264298
4381,21865346
4382,22371878
4386,27485109
4390,25686603
4391,26582647
4394,22371878
4396,19779040
4397,17264298
4398,16775234
4399,26582647
4400,21865346
4402,17264298
4403,19779040
4404,16775234
4406,19779040
4407,16775234
4410,22371878
4411,21865346
4413,19779040
4417,25686603
4424,20619739
4429,20619739
4432,20619739
4434,16775234
4436,16775234
4438,25686603
4440,22371878
4441,25686603
4442,26582647
4443,21865346
4444,22371878
4447,19779040
4448,16775234
4455,25239608
4459,25239608
4463,20619739
4464,20619739
4467,20619739
4468,19147750
4472,26989027
4475,21865346
4477,26582647
4478,21865346
4480,22371878
4481,17264298
4482,19779040
4483,16775234
4486,21865346
4487,27364904
4488,18287029
4489,20551065
4493,24353160
4494,24353160
4495,19147750
4496,19147750
4497,24353160
4498,24265155
4500,17177598
4510,25239608
4519,26243863
4521,24265155
4525,25686603
4527,19779040
4529,25686603
4530,21865346
4531,22371878
4532,19779040
4533,16775234
4534,25686603
4535,25686603
4537,26582647
4538,22371878
4540,19779040
4541,27485109
4543,19779040
4545,22371878
4546,21865346
4549,21865346
4551,21865346
4552,22371878
4554,21865346
4559,21865346
4561,19075254
4563,21865346
4565,21865346
4567,22371878
4568,21865346
4571,19779040
4583,25239608
4589,22614970
4594,25239608
4595,22614970
4597,18955458
4599,23177515
4605,22614970
4620,27045755
4623,23415752
4628,23177515
4629,22614970
4630,25239608
4631,25239608
4643,23371856
4650,22895145
4653,25759020
4654,26822128
4655,20942962
4656,20942962
4657,20942962
4658,20942962
4659,20942962
4665,24353160
4667,15329413
4669,21531810
4692,16775234
4702,16775234
4704,17264298
4706,16775234
4710,17264298
4711,16775234
4718,16775234
4729,22180495
4755,21531810
4759,21531810
4762,21531810
4766,27566387
4768,22371878
4769,22371878
4776,25765070
4777,25765070
4783,24265155
4784,24265155
4785,25666295
4786,25769807
4787,26758680
4788,26758680
4791,25317746
4799,24353160
4800,24353160
4801,24353160
4802,24353160
4803,24353160
4814,28978004
4825,27433843
4826,27364904
4832,28103578
4833,28193778
4835,28475456
4838,28242752
4839,28242752
4840,28526536
4841,27124835
4842,27217383
4844,28079291
4845,24705250
4846,24705250
4847,27825636
4848,27803005
4849,27825616
4850,27544060
4855,28430626
4856,28453554
4857,28472902
4858,28586279
4859,26768165
4860,26768165
4861,26324363
4862,27876675
4863,28525386
4864,28259530
4866,26666244
4867,25722381
4868,26802155
4869,27167191
4871,27998968
4872,26528855
4874,28490518
4875,28242752
4876,28242752
4877,12748244
4879,25730903
4880,25730903
4881,25730903
4882,25730903
4883,25730903
4884,25730903
4885,25730903
4886,25730903
4887,25730903
4888,25730903
4889,25730903
4890,25730903
4891,25730903
4895,12202531
4896,12202531
4898,23298237
4905,24933606
4906,7728151
4907,7728151
4908,7728151
4909,7728151
4910,7728151
4911,7728151
4912,7728151
4913,7728151
4914,7728151
4916,7728151
4917,7728151
4918,7728151
4919,7728151
4920,7728151
4921,7728151
4922,7728151
4923,7728151
4924,7728151
4925,7728151
4926,7728151
4927,7728151
4928,7728151
4929,7728151
4930,7728151
4931,15118073
4932,7728151
4933,7728151
4934,7728151
4935,7728151
4936,7728151
4937,7728151
4938,7728151
4939,7728151
4940,7728151
4941,7728151
4942,7728151
4943,7728151
4944,7728151
4945,7728151
4946,7728151
4947,7728151
4955,27626067
4956,7987306
4958,7987306
4959,7987306
4961,7987306
4962,7987306
4963,7987306
4964,7987306
4965,7987306
4967,7987306
4970,7987306
4971,7987306
4973,7987306
4974,7987306
4975,7987306
4976,7987306
4977,7987306
4982,7987306
4983,7987306
4984,7987306
4987,7987306
4996,26209642
4997,20038723
4998,8730290
5013,8730290
5017,28404093
5018,28404093
5019,28404093
5020,17024664
5022,17024664
5024,17024664
5026,17661816
5027,17661816
5029,17661816
5033,9829911
5034,9829911
5035,9829911
5037,9829911
5040,9829911
5041,9829911
5042,9829911
5043,9829911
5044,9829911
5045,9829911
5046,9829911
5047,9829911
5048,9829911
5049,9829911
5050,9829911
5051,9829911
5052,9829911
5053,9829911
5054,9829911
5055,9829911
5056,9829911
5057,9829911
5058,9829911
5059,9829911
5061,9829911
5062,9829911
5064,9829911
5066,9829911
5067,9829911
5068,28103611
5069,28588020
5070,22766794
5071,22766794
5072,22766794
5080,7728151
5092,8956040
5094,17661816
5096,17661816
5097,17661816
5098,17661816
5099,17661816
5100,17661816
5101,17661816
5103,17661816
5104,17661816
5105,17661816
5125,17024664
5128,17024664
5130,17024664
5131,17024664
5133,17024664
5134,17024664
5135,17024664
5137,17024664
5138,17024664
5139,17024664
5140,17024664
5141,17024664
5143,17024664
5144,17024664
5145,17024664
5146,17024664
5147,17024664
5148,17024664
5149,17024664
5150,17024664
5151,17024664
5152,17024664
5153,17024664
5154,17024664
5155,17024664
5156,17024664
5157,17024664
5158,17024664
5159,17024664
5160,17024664
5161,17024664
5162,17024664
5163,17024664
5165,17024664
5166,17024664
5167,17024664
5168,17024664
5169,17024664
5170,17024664
5171,17024664
5172,17024664
5174,19270817
5175,19270817
5176,19270817
5177,21463266
5178,21463266
5179,21463266
5183,21463266
5184,21463266
5188,21463266
5189,21463266
5191,21463266
5193,21463266
5196,21463266
5197,21463266
5198,21463266
5199,21463266
5200,21463266
5202,21463266
5203,21463266
5205,21463266
5212,21463266
5215,26282658
5217,21463266
5245,21972040
5246,21972040
5247,21972040
5248,21972040
5249,21972040
5250,19464396
5260,9829912
5261,28546144
5262,9829912
5263,9829912
5264,9829912
5265,9829912
5266,9829912
5267,9829912
5269,9829912
5270,9829912
5271,9829912
5272,9829912
5273,9829912
5274,9829912
5275,9829912
5276,9829912
5279,9829912
5280,9829912
5281,9829912
5282,9829912
5283,9829912
5284,9829912
5285,9829912
5286,9829912
5287,9829912
5288,9829912
5289,9829912
5290,9829912
5293,9829912
5294,9829912
5295,9829912
5296,9829912
5297,9829912
5298,9829912
5299,9829912
5300,9829912
5301,9829912
5302,9829912
5303,9829912
5305,19464396
5323,26951309
5328,20518900
5331,20518900
5332,20518900
5334,20560986
5335,20560986
5336,20560986
5338,28679771
5339,27751729
5340,8641976
5341,8641976
5343,8641976
5344,28275037
5345,28275037
5346,18955458
5347,18955458
5348,18955458
5349,8641976
5350,22357840
5351,8707293
5352,8707293
5353,8707293
5354,8707293
5355,8707293
5356,8707293
5357,8707293
5358,8707293
5359,8707293
5360,8707293
5361,8707293
5363,8707293
5364,8707293
5365,8707293
5366,8707293
5368,8707293
5369,8707293
5370,8707293
5371,8707293
5372,8707293
5373,8707293
5374,8707293
5375,8707293
5376,8707293
5377,8707293
5379,10761708
5380,10761708
5381,10761708
5382,10761708
5383,10761708
5386,10761708
5399,12000816
5400,12000816
5401,12000816
5402,12000816
5403,12000816
5404,12000816
5405,12000816
5406,12000816
5407,12000816
5408,12000816
5409,12000816
5410,12000816
5411,12000816
5412,12000816
5413,12000816
5414,12000816
5415,12000816
5416,12000816
5417,12000816
5418,12000816
5420,11409863
5422,11409863
5424,11409863
5426,11409863
5427,11409863
5428,11409863
5430,11409863
5431,11409863
5432,11409863
5433,11409863
5434,11409863
5435,11409863
5436,11409863
5437,11409863
5440,11409863
5441,11409863
5442,11409863
5443,11409863
5444,20583150
5445,20660572
5446,20660572
5447,20660572
5448,20660572
5449,20660572
5450,20660572
5451,20660572
5452,20660572
5453,20660572
5454,20660572
5455,20660572
5456,20660572
5457,20660572
5458,20660572
5459,20660572
5460,20660572
5461,20660572
5462,20660572
5463,20660572
5464,20660572
5465,20660572
5466,20660572
5467,20660572
5468,20660572
5469,20660572
5470,20660572
5471,20660572
5472,20660572
5473,20660572
5474,20846682
5475,20846682
5476,20846682
5477,20846682
5478,20846682
5479,20846682
5480,20846682
5481,20846682
5482,20846682
5483,12114495
5484,20846682
5485,20846682
5486,20846682
5487,12114495
5489,12114495
5491,12114495
5493,12114495
5495,12114495
5496,12114495
5498,12114495
5499,12114495
5500,12114495
5501,12114495
5505,21889194
5506,19543324
5507,28471952
5508,17131328
5510,12202531
5511,12202531
5512,12202531
5513,12202531
5514,12202531
5515,12202531
5516,12202531
5530,24647522
5533,26428316
5534,26428316
5535,26428316
5538,12414898
5543,12624160
5544,12624160
5545,12624160
5546,12624160
5547,12624160
5548,12624160
5549,12624160
5550,12624160
5553,12624160
5554,12624160
5561,22133049
5576,14722919
5577,14722919
5578,14722919
5582,14722919
5583,14722919
5592,22156657
5599,23038758
5610,22156657
5637,7987306
5638,7987306
5639,7987306
5640,7987306
5641,7987306
5642,7987306
5643,7987306
5646,8956040
5649,9829911
5650,9829911
5651,9829911
5653,9829912
5654,9829912
5660,22438210
5675,22808142
5676,25628030
5679,23673869
5682,23143947
5689,23298237
5691,23298237
5693,23384228
5720,10567493
5722,10862095
5724,17024664
5725,17024664
5726,17024664
5727,17024664
5728,17024664
5729,17024664
5730,17024664
5731,17024664
5732,17024664
5733,17024664
5734,17024664
5735,17024664
5736,17024664
5737,17024664
5738,17024664
5739,17024664
5740,17024664
5741,17024664
5742,17024664
5743,17024664
5744,17024664
5745,17024664
5748,17661816
5749,17661816
5750,20151405
5761,20151405
5765,22357542
5766,22357542
5767,22357542
5768,22357542
5769,22357542
5771,22357542
5772,22357542
5773,22357542
5774,22357542
5775,22357542
5776,22357542
5777,22357542
5780,25562111
5786,25563310
5787,22101352
5794,24396697
5798,25586603
5799,25586603
5801,24877602
5805,25715769
5807,25883647
5811,25891174
5814,27626312
5815,28578601
5816,28578601
5829,24934408
5830,28792849
5831,28792849
5833,28418267
5834,24869598
5835,28958504
5836,23099803
5840,28330462
5845,25952756
5851,8707293
5858,28950338
5859,28950338
5863,9681858
5864,9829912
5865,9829912
5886,22187960
5887,22187960
5888,22187960
5892,22187960
5897,22187960
5899,22187960
5900,22187960
5902,28480077
5903,28078132
5904,25435907
5905,26287849
5906,26687137
5908,29182496
5909,29290255
5912,29182496
5913,25366685
5914,25366685
5915,25072261
5916,25072261
5922,20942962
5923,20942962
5924,20826716
5925,27664271
5929,28389374
5932,29338080
5933,29338080
5934,29223478
5935,29223478
5936,21508395
5938,24353160
5947,24353160
5952,26933125
5953,27197561
5954,24687827
5955,22374460
5956,15581051
5957,28281183
5958,29320312
5959,29320312
5960,29320312
5961,29320312
5962,29320312
5964,29320312
5965,29320312
5966,29320312
5967,29320312
5968,29320312
5969,29320312
5970,29320312
5971,29320312
5972,29320312
5973,29320312
5974,29320312
5975,29320312
5977,29320312
5978,29320312
5979,29320312
5980,29320312
5981,29320312
5982,29320312
5983,29320312
5984,29320312
5985,29320312
5986,29320312
5987,27466707
5988,27735949
5989,19533750
5992,25452615
5994,29127119
6000,27694828
6001,18794803
6002,18794803
6003,18794803
6004,18794803
6005,28874593
6006,28874593
6019,26733615
6027,7591282
6034,26033501
6042,26942346
6043,25028698
6044,27480103
6045,26287849
6046,28363909
6047,28363909
6049,24788118
6059,7728151
6060,7728151
6061,7728151
6062,7977367
6091,24705252
6096,29610121
6098,29606586
6099,29606586
6100,29606586
6101,29606586
6102,29606586
6103,29606586
6106,9663592
6108,9663592
6109,9829912
6110,9829912
6111,9829912
6112,12202531
6114,14722919
6115,14722919
6116,14722919
6119,14722919
6121,17661816
6122,17661816
6123,29431699
6124,29431699
6131,11505222
6167,11505222
6170,23826550
6171,20504363
6174,28274957
6178,28891408
6179,28891408
6180,28891408
6181,23749122
6182,23749122
6183,27022112
6184,27022112
6186,27022112
6188,17575221
6189,17575221
6190,15705718
6191,18371219
6192,15705718
6193,15705718
6194,16772610
6196,16772610
6198,17947469
6199,17947469
6200,19652056
6201,28630796
6202,19010894
6203,19010894
6204,19010894
6206,19010894
6207,19010894
6208,15705718
6209,19010894
6210,15705718
6211,19010894
6213,19010894
6214,15705718
6215,15705718
6216,15705718
6217,15705718
6218,15705718
6219,15705718
6221,27617348
6222,29396065
6223,28256701
6232,19652056
6233,19652056
6234,16772610
6235,16772610
6236,16772610
6237,16772610
6238,16772610
6239,16772610
6240,16772610
6241,16772610
6242,16772610
6243,16772610
6244,16772610
6245,16772610
6246,16772610
6247,16772610
6250,16772610
6251,16772610
6252,16772610
6253,16772610
6254,16772610
6255,16772610
6256,16772610
6257,16772610
6258,16772610
6259,24265155
6260,24265155
6261,24265155
6262,24265155
6263,24265155
6264,24265155
6266,24265155
6267,16772610
6268,24265155
6270,16772610
6271,24265155
6273,29802158
6274,16772610
6275,24265155
6282,16772610
6285,16772610
6287,26365017
6289,26984080
6290,26584481
6292,19603024
6293,19603024
6294,19603024
6295,19603024
6296,19603024
6297,19603024
6298,19603024
6299,19603024
6300,19603024
6301,19603024
6302,19603024
6303,19603024
6304,19603024
6305,19603024
6306,19603024
6307,19603024
6308,19779040
6309,19779040
6310,19779040
6311,19779040
6312,19223544
6314,19223544
6315,19223544
6316,19223544
6317,24265155
6319,19223544
6320,19223544
6322,19223544
6323,19223544
6329,15709172
6335,21865346
6336,21865346
6337,21865346
6341,27908594
6342,19652056
6343,27908594
6352,28650583
6362,19223544
6363,19223544
6375,23094721
6376,26758680
6377,27371698
6380,24081659
6381,25180155
6382,27069254
6391,29892662
6392,29683819
6393,29683819
6394,29683819
6396,29920189
6400,24265155
6401,24265155
6402,19603024
6403,19603024
6408,22869148
6409,29848605
6416,12000816
6417,12000816
6428,7728151
6439,27231123
6441,29773717
6442,20193854
6446,9811934
6450,24705251
6453,22286216
6463,24162739
6468,26622630
6469,24162739
6473,27093299
6474,26784937
6475,29623306
6484,29755131
6503,24132471
6504,24132471
6505,24132471
6506,24132471
6507,24132471
6509,24132471
6510,24132471
6511,24132471
6512,24132471
6513,24132471
6514,24132471
6516,24132471
6518,24132471
6519,24132471
6520,24132471
6522,24132471
6523,24132471
6525,24132471
6546,25867206
6547,25867206
6548,25867206
6549,25867206
6550,25867206
6551,25867206
6552,25867206
6553,25867206
6554,25867206
6557,26763786
6567,29466156
6568,29466156
6569,29606586
6573,26763786
6574,26763786
6576,26763786
6577,26763786
6579,26763786
6581,26763786
6582,26763786
6583,26763786
6584,26763786
6585,26763786
6587,26763786
6588,26763786
6589,26763786
6590,26763786
6592,26763786
6593,26763786
6595,26763786
6596,26763786
6597,26763786
6599,26763786
6600,25867206
6601,25867206
6602,25867206
6603,25867206
6604,25867206
6605,25867206
6606,25867206
6607,25867206
6608,25867206
6609,25867206
6610,25867206
6612,25867206
6613,25867206
6614,25867206
6615,25867206
6616,25867206
6617,25867206
6618,25867206
6619,25867206
6620,25867206
6621,25867206
6622,25867206
6623,25867206
6624,25867206
6625,25867206
6626,25867206
6627,25867206
6628,25867206
6644,28379443
6654,26437031
6661,25834951
6662,25834951
6696,28469506
6710,26308528
6723,12673678
6724,12673678
6728,23797736
6742,27439424
6789,28388566
6791,28388566
6860,25078357
6862,25078357
6890,7915601
6905,7915601
6907,7915601
6915,7915601
6918,7915601
6925,7915601
6930,29880614
6933,23530248
6937,25265492
6938,25265492
6939,25265492
6940,23020132
6941,23020132
6950,29912274
6952,27135738
6955,24705254
6959,25448848
6960,25448848
6964,25207766
6965,25265494
6966,25037139
6969,25207766
6970,19652056
6971,19652056
6975,29072975
6976,24186319
6977,22371878
6978,22371878
6979,22371878
6980,22371878
6981,22371878
6982,22371878
6983,22371878
6984,22371878
6985,22371878
6986,22371878
6987,22371878
6988,22371878
6989,22371878
6990,22371878
6991,22371878
6992,22371878
6993,22371878
6994,22371878
6995,22371878
6996,22371878
6997,22371878
6998,22371878
6999,29434033
7004,25867206
7005,25867206
7007,29773603
7008,22034177
7009,12039929
7010,12039929
7011,28446439
7016,26650448
7017,26146478
7018,26976114
7019,18391746
7020,21818111
7021,27860260
7024,21783417
7028,26872634
7029,17264298
7030,17264298
7031,17264298
7033,17264298
7034,17264298
7035,17264298
7036,17264298
7037,17264298
7038,17264298
7039,17264298
7040,17264298
7041,17264298
7042,17264298
7043,17264298
7044,17264298
7045,17264298
7046,17264298
7056,24037524
7066,161573
7068,161573
7069,161573
7070,161573
7096,29196463
7107,27589690
7114,27589690
7115,27589690
7116,27589690
7124,23252872
7125,24124145
7128,25207766
7134,29789510
7141,29662268
7147,20543203
7148,23817572
7155,30718506
7156,20008640
7157,21502544
7158,21641636
7159,24112392
7161,23538418
7173,11051239
7185,30683736
7188,29948154
7189,29948154
7190,29948154
7191,29948154
7192,29948154
7193,29948154
7194,29948154
7195,28595259
7199,29156677
7200,21610142
7203,23583981
7208,26681761
7212,20018760
7215,21343334
7220,19903786
7227,24045412
7238,20139093
7241,24215620
7246,29223982
7248,25207766
7249,25207766
7251,25207766
7253,21391972
7254,21391972
7257,25207766
7260,168986
7261,160559
7264,169315
7272,160289
7274,30345884
7275,30345884
7276,30345884
7278,29860938
7282,30980071
7283,28645776
7284,28586279
7285,28602779
7286,30413378
7287,29573941
7288,18955458
7289,18955458
7290,30487223
7291,30643249
7292,30938769
7293,27259011
7299,158598
7300,158598
7302,30857956
7312,26314551
7313,31091374
7314,31064887
7315,31091374
7316,31091374
7318,31091374
7319,18974108
7329,30420614
7331,30807234
7337,18974108
7355,147167
7361,28787259
7362,28787259
7363,28958502
7365,30044693
7366,30044693
7369,21482694
7370,21482694
7375,21482694
7378,21482694
7379,21482694
7380,21482694
7382,21482694
7383,19129520
7384,31157963
7385,31157963
7392,25239608
7393,25239608
7395,25239608
7397,25239608
7401,25239608
7402,28002790
7404,25335741
7413,25239608
7414,25239608
7415,25239608
7416,25239608
7417,25239608
7418,30204247
7419,30204247
7420,30204247
7421,29054983
7422,31340094
7430,17363498
7444,174591
7446,174406
7447,31300360
7449,173496
7451,24335498
7463,25317746
7465,25317746
7468,31091374
7480,29538669
7481,26633560
7483,30171048
7487,31151904
7488,25193991
7492,31068372
7493,31068372
7496,30624546
7498,31391294
7525,31395785
7527,31395785
7528,31395785
7529,31395785
7530,31395785
7531,31395785
7532,27815723
7538,31399568
7540,25669829
7541,29507076
7552,28783719
7553,28783719
7554,28783719
7556,28783719
7559,28972961
7566,29941343
7572,177193
7583,31513482
7586,31086949
7587,31086949
7601,172409
7610,31208370
7612,31566309
7614,15035987
7616,31580757
7629,31580757
7630,31580757
7634,31580757
7635,31580757
7636,31575541
7638,31453370
7642,123413
7643,26892698
7645,7759077
7647,31047804
7651,27894077
7655,24367893
7671,25207766
7672,25207766
7673,25207766
7674,25207766
7675,25207766
7677,25452114
7694,28278724
7696,25207766
7697,25207766
7698,28408464
7699,25207766
7700,28408464
7702,25207766
7704,28408464
7705,28408464
7706,28408464
7707,28408464
7710,27525386
7724,32043779
7725,31615936
7726,31615936
7728,31665578
7730,29903880
7744,24215620
7763,31010895
7765,11433531
7766,25686603
7767,25686603
7768,25686603
7769,25686603
7770,25686603
7771,25686603
7772,25686603
7773,25686603
7774,25686603
7775,25686603
7776,25686603
7777,25686603
7778,25686603
7779,25686603
7780,25686603
7781,25686603
7783,27125982
7784,23960186
7787,31871216
7793,30339198
7796,25971938
7797,25971938
7798,29408328
7800,28903422
7801,29408328
7807,26296355
7811,24302556
7812,23377183
7813,23377183
7814,23377183
7815,23377183
7816,23377183
7817,23377183
7818,23377183
7820,16775234
7822,16775234
7823,16775234
7825,16775234
7826,16775234
7833,23786770
7838,18191450
7839,18191450
7841,18191450
7842,18191450
7843,18191450
7844,18191450
7845,18191450
7846,18191450
7847,18191450
7848,18191450
7849,18191450
7850,18191450
7852,31372595
7853,18191450
7855,31924734
7862,23377183
7863,23377183
7864,23377183
7869,26870817
7871,25962120
7874,18191450
7875,18191450
7888,25962120
7889,11850829
7890,11850829
7891,11850829
7892,11850829
7893,11850829
7894,11850829
7895,11850829
7898,25962120
7899,25962120
7900,25962120
7901,25962120
7903,25962120
7905,25962120
7906,25962120
7907,25962120
7909,25962120
7910,25962120
7911,25962120
7913,25962120
7915,25962120
7916,25962120
7917,25962120
7918,25962120
7919,25962120
7920,25962120
7923,25962120
7924,25962120
7925,25962120
7926,25962120
7927,25962120
7928,25962120
7929,25962120
7930,25962120
7933,29596029
7935,20147967
7936,20147967
7941,23786770
7942,16775234
7943,16775234
7945,16775234
7946,16775234
7947,16775234
7948,16775234
7949,16775234
7950,16775234
7955,27489863
7956,28672024
7962,27900359
7965,19197950
7967,17172831
7981,20332486
7983,20332486
7986,30592434
7988,19366796
7990,12944919
7991,29760553
7992,29760553
7993,31905241
7994,29237803
7996,27870571
7997,26404892
7998,27428428
7999,27870571
8002,16775234
8007,20453058
8008,20453058
8009,20453058
8011,20453058
8012,20453058
8013,20453058
8016,20453058
8017,20453058
8018,20453058
8019,20453058
8020,20453058
8022,20453058
8042,29610391
8063,28424201
8065,26942101
8067,21294614
8090,12623848
8091,12623848
8092,12623848
8093,12623848
8094,12623848
8095,27870571
8096,27870571
8097,27870571
8099,27870571
8100,27870571
8101,27894077
8102,28408464
8103,28408464
8104,27176795
8105,27176795
8106,28516360
8108,27908881
8112,27489350
8115,29408328
8173,32203698
8177,26537301
8183,19010894
8185,32232486
8193,27562493
8194,27562493
8195,31988000
8196,31988000
8215,11148816
8218,11148816
8222,11148816
8233,28408464
8260,32068648
8265,19561568
8267,19010894
8271,19010894
8274,19010894
8275,19010894
8276,19010894
8278,19010894
8279,19010894
8313,30604891
8321,19381019
8330,14737077
8332,9462753
8336,22858906
8337,22858906
8338,22858906
8339,22858906
8340,22858906
8341,22858906
8342,22858906
8347,28545823
8351,27908881
8360,16434489
8364,22180495
8367,22180495
8374,30835257
8375,31234236
8376,31234236
8469,16042317
8491,18474773
8504,32343890
8505,32343890
8506,22180495
8507,22180495
8508,12623848
8509,12623848
8510,26919435
8517,27908881
8518,27908881
8536,26920887
8547,26920887
8548,26920887
8549,26920887
8599,27069254
8605,20151405
8606,20151405
8607,20151405
8608,20151405
8627,27157931
8628,25965575
8642,31316618
8651,14722919
8652,28094316
8653,29804288
8654,22858906
8657,28501140
8662,26920887
8663,26920887
8705,26920887
8706,26920887
8707,26920887
8771,18580449
8773,32822286
8840,26161928
8841,31160589
8842,32343890
8847,32877583
8850,32846060
8851,32846061
8852,32846061
8853,16338952
8854,25606676
8855,19749790
8856,30725494
8857,30725494
8858,15178581
8862,15105654
8865,30204247
8868,23104868
8878,30709876
8881,16338952
8885,12039929
8886,12039929
8900,26563355
8901,26563355
8902,32050835
8903,24445538
8904,24445538
8917,31725893
8923,27908881
8924,28516360
8930,31725893
8931,29880614
8933,30809568
8943,28002790
8944,28002790
8945,21525573
8946,8640234
8968,21382250
8969,8634692
8970,8634692
8971,8634692
8972,8634692
8973,8634692
8985,8634692
8988,8634692
8989,8634692
8990,8634692
8991,8634692
8992,8634692
8993,8634692
8994,8634692
8995,8634692
8996,8634692
8997,8634692
8998,8634692
8999,8634692
9000,8634692
9011,25360585
9012,28346326
9018,27460442
9020,20660572
9021,35135096
9067,7728151
9073,27229714
9074,22897847
9075,28408464
9076,28408464
9077,28408464
9078,28408464
9079,28408464
9080,28408464
9083,18191450
9084,18191450
9131,25766326
9148,33357483
9149,33357483
9150,23175662
9151,18007576
9152,27894077
9153,31434701
9158,21388681
9159,32306475
9160,27894117
9161,18205209
9162,22897847
9163,17541395
9164,19794096
9165,26600955
9166,21863287
9167,23168614
9168,28057740
9169,27855558
9170,16174717
9171,30028819
9177,27176795
9178,25207766
9211,31434701
9212,31142515
9213,25768406
9215,25766326
9216,25766326
9219,31160355
9220,31208370
9221,31208370
9223,31208370
9224,31208370
9225,31208370
9228,32600123
9239,23284920
9244,24045412
9285,21445056
9286,21232794
9325,29533785
9326,29533785
9330,24642870
9331,24642870
9332,25766326
9333,29533785
9334,25766326
9335,25766326
9336,25766326
9338,25766326
9339,29588308
9360,31434701
9361,28408464
9362,29507076
9377,29650362
9404,29907598
9412,21078963
9420,22729224
9421,23475934
9427,26250934
9431,34096690
9451,20407015
9452,20407015
9453,20407015
9479,24631838
9496,20407015
9502,20407015
9517,21190999
9518,21190999
9519,21190999
9520,21190999
9521,21190999
9522,21190999
9526,22286216
9527,15035987
9532,34166060
9537,12202531
9538,12202531
9539,12202531
9540,12202531
9541,12202531
9542,12202531
9543,29533785
9546,22286216
9547,30865549
9551,29533785
9556,24631838
9574,27147599
9583,22286216
9584,29533785
9588,30624546
9589,30624546
9592,30624546
9593,30624546
9594,34166060
9632,32636318
9633,33750196
9697,22046346
9709,33035457
9720,21813447
9778,20713864
9787,17950782
9788,25341748
9789,33637608
9805,20978130
9806,20978130
9807,20978130
9808,20978130
9809,20978130
9851,31566309
9868,20601953
9883,25453902
9945,27904766
9946,27904766
9947,27904766
9978,11244503
9993,23060122
10011,24705252
10012,24705252
10013,24705252
10014,24705252
10015,24705252
10016,26870817
10031,28424201
10032,28424201
10033,28424201
10034,28424201
10035,28424201
10059,25730903
10066,17177598
10074,25730903
10077,26758680
10079,24633157
10093,26884591
10094,26884591
10095,26884591
10096,26884591
10097,26884591
10098,26884591
10099,26884591
10111,29300189
10112,16717057
10126,22403669
10137,23995526
10138,26706833
10139,35027467
10140,34534430
10142,19884554
10143,19884554
10144,28148839
10145,22705007
10146,30797591
10150,26169997
10170,30624546
10171,7728151
10176,7728151
10177,7728151
10178,7728151
10179,28319062
10180,24311637
10188,7728151
10193,25376618
10215,11896595
10216,11896595
10217,11896595
10218,11896595
10219,11896595
10220,11896595
10222,11896595
10223,11896595
10224,11896595
10225,11896595
10226,11896595
10227,11896595
10228,11896595
10229,11896595
10230,11896595
10231,11896595
10232,11896595
10233,11896595
10234,11896595
10235,11896595
10236,11896595
