source_gene_entrez_id,target_drug_concept_id,interaction_type,interaction_score,source_db
1495,iuphar.ligand:11674,inhibitor,4.039051633514961,GuideToPharmacology
1499,ncit:C85481,inhibitor,0.044198376,GuideToPharmacology
5595,ncit:C104744,inhibitor,0.2972132334095915,GuideToPharmacology
1630,iuphar.ligand:8259,inhibitor,4.375639269641208,GuideToPharmacology
14,ncit:C76041,agonist,0.138178082,GuideToPharmacology
14,iuphar.ligand:365,modulator,0.5527123287967841,GuideToPharmacology
14,iuphar.ligand:308,inhibitor,0.1105424657593568,GuideToPharmacology
2771,iuphar.ligand:10672,inhibitor,0.6908904109959803,GuideToPharmacology
695,ncit:C147125,inhibitor,0.1715936968486748,ChEMBL
5696,iuphar.ligand:8649,inhibitor,4.773424657790408,GuideToPharmacology
10419,iuphar.ligand:8287,inhibitor,5.834185692854944,GuideToPharmacology
1485,ncit:C80630,inhibitor,0.053798843,GuideToPharmacology
2175,iuphar.ligand:5196,inhibitor,1.093909817410302,GuideToPharmacology
2189,rxcui:1364347,inhibitor,0.095468493,GuideToPharmacology
673,ncit:C64776,unknown,0.1030909775569918,JAX-CKB
673,ncit:C180835,unknown,0.1374546367426557,JAX-CKB
29126,ncit:C160717,unknown,0.926605963,JAX-CKB
29126,chembl:CHEMBL4297702,unknown,1.235474617310458,JAX-CKB
29126,ncit:C129448,unknown,0.3088686543276147,JAX-CKB
1029,rxcui:1873916,unknown,0.5609793935437446,JAX-CKB
51755,rxcui:6718,unknown,0.33338204,JAX-CKB
27436,rxcui:1430438,unknown,0.1802322811293861,JAX-CKB
2260,ncit:C173964,unknown,0.3271505995993426,JAX-CKB
2263,ncit:C129448,unknown,0.1526385791735305,JAX-CKB
2263,ncit:C90581,unknown,0.07631929,JAX-CKB
2263,ncit:C162532,unknown,1.221108633388244,JAX-CKB
2263,ncit:C165746,unknown,0.305277158,JAX-CKB
5133,ncit:C155879,inhibitor,1.280674908,ChEMBL
2261,rxcui:2169285,unknown,0.031583562,JAX-CKB
2263,rxcui:1147220,unknown,0.033919684,JAX-CKB
2322,drugbank:DB17237,unknown,0.3241214273808302,JAX-CKB
2322,ncit:C48402,unknown,0.8643238063488805,JAX-CKB
2322,drugbank:DB12494,unknown,0.108040476,JAX-CKB
2322,ncit:C120209,unknown,0.3241214273808302,JAX-CKB
2322,iuphar.ligand:5933,unknown,0.081030357,JAX-CKB
3265,rxcui:263034,unknown,0.069089041,JAX-CKB
3265,iuphar.ligand:8901,unknown,0.4605936073306534,JAX-CKB
3265,ncit:C74072,unknown,0.028199609,JAX-CKB
2322,rxcui:142433,unknown,0.004321619,JAX-CKB
3417,ncit:C152914,unknown,0.1604757678352521,JAX-CKB
3417,rxcui:1547545,unknown,0.007336035,JAX-CKB
3717,rxcui:2595243,unknown,0.2536602475154323,JAX-CKB
3717,rxcui:2197490,unknown,0.652269208,JAX-CKB
5290,ncit:C74072,unknown,0.099220845,JAX-CKB
5290,rxcui:142433,unknown,0.008103036,JAX-CKB
5290,rxcui:2550729,unknown,0.027010119,JAX-CKB
5290,rxcui:2669407,unknown,0.097236428,JAX-CKB
5925,rxcui:72965,unknown,0.2011788169949981,JAX-CKB
6098,rxcui:1430438,unknown,0.057574201,JAX-CKB
7157,rxcui:1100071,unknown,0.019318496,JAX-CKB
7157,ncit:C106120,unknown,0.2318219480604613,JAX-CKB
7157,ncit:C91732,unknown,0.012419033,JAX-CKB
2263,chembl:CHEMBL3907479,inhibitor,0.2035181055647073,ChEMBL
3643,chembl:CHEMBL2108968,agonist,0.750109589,ChEMBL
3643,chembl:CHEMBL2108964,agonist,0.750109589,ChEMBL
3643,chembl:CHEMBL2108973,agonist,0.750109589,ChEMBL
675,rxcui:2099704,unknown,0.2287915957982331,ClearityFoundationBiomarkers
472,rxcui:2099704,unknown,0.1598407039138341,ClearityFoundationBiomarkers
51107,drugbank:DB12852,inhibitor,0.7501095890813501,ClearityFoundationClinicalTrial
3791,rxcui:495881,inhibitor,0.068115956,ClearityFoundationClinicalTrial
2263,ncit:C76199,inhibitor,0.1088116604009326,ClearityFoundationClinicalTrial
2264,ncit:C76199,inhibitor,0.022122465,ClearityFoundationClinicalTrial
7298,rxcui:282443,inhibitor,0.2681242786503549,ClearityFoundationClinicalTrial
5294,ncit:C88270,inhibitor,0.080781033,ClearityFoundationClinicalTrial
7157,chembl:CHEMBL408563,unknown,0.023182195,DTC
4780,rxcui:21249,unknown,0.012591768,DTC
328,chembl:CHEMBL211670,unknown,0.020296742,DTC
367,rxcui:81984,unknown,0.019490598,DTC
7157,chembl:CHEMBL533226,unknown,0.008916229,DTC
472,ncit:C844,unknown,0.035964158,DTC
29110,chembl:CHEMBL482967,unknown,0.067664525,DTC
6098,ncit:C98053,unknown,0.014985066,DTC
7525,chembl:CHEMBL157258,unknown,0.252440727,DTC
5710,rxcui:1302966,unknown,0.6250913242344582,DTC
6311,chembl:CHEMBL1095515,unknown,0.021258166,DTC
7297,iuphar.ligand:5932,unknown,0.030796288,DTC
4233,iuphar.ligand:9381,unknown,0.004630306,DTC
3717,chembl:CHEMBL76904,unknown,0.027177884,DTC
6311,chembl:CHEMBL1287983,unknown,0.030368809,DTC
865,chembl:CHEMBL9470,unknown,0.1640864726115453,DTC
1020,iuphar.ligand:9381,unknown,0.011049594,DTC
4088,chembl:CHEMBL1981679,unknown,0.1146455703836124,DTC
9212,iuphar.ligand:13097,unknown,0.130616098,DTC
3791,chembl:CHEMBL514499,unknown,0.009481342,DTC
3066,chembl:CHEMBL83747,unknown,0.192335792,DTC
367,ncit:C72637,unknown,0.029235897,DTC
1565,rxcui:2683,unknown,0.006811217,DTC
4780,chembl:CHEMBL1901818,unknown,0.031479419,DTC
3320,ncit:C65671,unknown,0.019059046,DTC
640,chembl:CHEMBL482967,unknown,0.012888481,DTC
328,chembl:CHEMBL1458880,unknown,0.023987059,DTC
2099,ncit:C1060,unknown,0.025827679,DTC
5965,chembl:CHEMBL1305393,unknown,0.060353645,DTC
5159,ncit:C64540,unknown,0.005562253,DTC
2932,iuphar.ligand:9693,unknown,0.027840759,DTC
367,rxcui:32521,unknown,0.009745299,DTC
1565,rxcui:203217,unknown,0.017709164,DTC
672,chembl:CHEMBL1397833,unknown,0.1396480617970598,DTC
672,chembl:CHEMBL465980,unknown,0.1117184494376478,DTC
2475,ncit:C81088,unknown,0.1848861663228679,DTC
4780,chembl:CHEMBL453528,unknown,0.062958838,DTC
4780,chembl:CHEMBL404627,unknown,0.031479419,DTC
367,chembl:CHEMBL228511,unknown,0.029235897,DTC
367,chembl:CHEMBL1946014,unknown,0.116943588,DTC
4780,chembl:CHEMBL1981679,unknown,0.031479419,DTC
367,rxcui:1596,unknown,0.014617949,DTC
2099,rxcui:227239,unknown,0.005333977,DTC
1565,rxcui:83213,unknown,0.005208578,DTC
7253,iuphar.ligand:9583,unknown,0.079798892,DTC
9212,drugbank:DB01950,unknown,0.1119566550867686,DTC
7465,chembl:CHEMBL592578,unknown,4.039051633514961,DTC
6198,ncit:C65624,unknown,0.048935388,DTC
367,ncit:C90894,unknown,0.029235897,DTC
5788,rxcui:5499,unknown,0.2917092846427472,DTC
4780,rxcui:46307,unknown,0.004842988,DTC
7157,chembl:CHEMBL408653,unknown,0.019318496,DTC
1956,chembl:CHEMBL1358137,unknown,0.1852122442176172,DTC
5604,ncit:C98053,unknown,0.008562895,DTC
4780,chembl:CHEMBL1371125,unknown,0.020986279,DTC
6772,rxcui:51487,unknown,0.729273212,DTC
7486,rxcui:203151,unknown,0.030886865,DTC
1956,iuphar.ligand:6017,unknown,0.2778183663264259,DTC
3417,chembl:CHEMBL583584,unknown,0.064190307,DTC
4780,rxcui:258494,unknown,0.003703461,DTC
6778,ncit:C81358,unknown,0.1400204566285186,DTC
4088,chembl:CHEMBL84010,unknown,0.015286076,DTC
1565,rxcui:2551,unknown,0.03219848,DTC
367,rxcui:110,unknown,0.011694359,DTC
7157,chembl:CHEMBL422942,unknown,0.038636991,DTC
3320,chembl:CHEMBL599255,unknown,0.040235763,DTC
6714,chembl:CHEMBL1909354,unknown,0.9723642821424906,DTC
4780,rxcui:35380,unknown,0.062958838,DTC
6009,chembl:CHEMBL76398,unknown,52.50767123569449,DTC
7525,chembl:CHEMBL272028,unknown,0.252440727,DTC
51564,chembl:CHEMBL324053,unknown,0.2580229544751573,DTC
4780,rxcui:1536070,unknown,0.01049314,DTC
2321,iuphar.ligand:5932,unknown,0.011365297,DTC
5594,chembl:CHEMBL1814509,unknown,0.042863405,DTC
367,chembl:CHEMBL487185,unknown,0.058471794,DTC
328,chembl:CHEMBL18824,unknown,0.032982206,DTC
7398,rxcui:738,unknown,0.013415348,DTC
247,ncit:C81358,unknown,0.03043923,DTC
4286,chembl:CHEMBL601140,unknown,0.2476776945079929,DTC
247,ncit:C65671,unknown,0.040051618,DTC
2066,ncit:C64540,unknown,0.007672074,DTC
9448,ncit:C64540,unknown,0.012026494,DTC
3643,ncit:C64540,unknown,0.006356861,DTC
367,chembl:CHEMBL348290,unknown,0.058471794,DTC
4780,chembl:CHEMBL172064,unknown,0.004842988,DTC
367,chembl:CHEMBL2269513,unknown,0.029235897,DTC
5347,chembl:CHEMBL535051,unknown,0.2917092846427472,DTC
6774,chembl:CHEMBL2062869,unknown,3.500511415712966,DTC
4780,drugbank:DB11456,unknown,0.062958838,DTC
6256,chembl:CHEMBL460100,unknown,0.3500511415712966,DTC
5594,chembl:CHEMBL84010,unknown,0.020002922,DTC
7398,ncit:C83617,unknown,0.019607047,DTC
7157,rxcui:10502,unknown,0.00399693,DTC
7465,iuphar.ligand:13097,unknown,0.6731752722524935,DTC
3091,ncit:C1491,unknown,0.020117882,DTC
3932,chembl:CHEMBL514499,unknown,0.02639903,DTC
3717,chembl:CHEMBL546797,unknown,0.017835486,DTC
1565,rxcui:6980,unknown,0.022136455,DTC
1565,chembl:CHEMBL1358137,unknown,0.029515273,DTC
6714,ncit:C71759,unknown,0.012154554,DTC
1565,rxcui:1546373,unknown,0.014757637,DTC
558,ncit:C80867,unknown,0.019889269,DTC
5965,ncit:C96295,unknown,0.3017682254924971,DTC
3702,ncit:C64540,unknown,0.02617531,DTC
367,ncit:C73023,unknown,0.009745299,DTC
7157,chembl:CHEMBL601140,unknown,0.028977744,DTC
1565,rxcui:4440,unknown,0.022136455,DTC
3725,drugbank:DB03285,unknown,0.1902451856365742,DTC
367,rxcui:2287,unknown,0.019490598,DTC
328,chembl:CHEMBL81782,unknown,0.021988137,DTC
581,iuphar.ligand:4905,unknown,0.3500511415712966,NCI
7157,chembl:CHEMBL1897483,unknown,0.038636991,DTC
5605,drugbank:DB07101,unknown,0.5114383561918295,COSMIC
7157,chembl:CHEMBL177809,unknown,0.028977744,DTC
5979,rxcui:2643048,inhibitor,0.034118045,ChEMBL
5156,rxcui:357977,unknown,0.3513393859865807,TdgClinicalTrial
7157,rxcui:21264,unknown,0.019318496,DTC
374,rxcui:153329,unknown,0.3333820395917111,PharmGKB
5605,iuphar.ligand:5932,unknown,0.021697385,DTC
695,ncit:C64540,inhibitor,0.02617531,TALC
1017,iuphar.ligand:8473,unknown,0.056826484,TTD
2534,chembl:CHEMBL3545085,inhibitor,0.1215455352678113,ChEMBL
3417,rxcui:83395,unknown,0.014264513,DTC
4780,chembl:CHEMBL1881674,unknown,0.031479419,DTC
4780,chembl:CHEMBL1873440,unknown,0.031479419,DTC
2260,rxcui:1364347,inhibitor,0.1374032518317239,TALC
6134,ncit:C899,unknown,0.7955707762984016,NCI
9212,ncit:C115970,inhibitor,0.1959241464018451,ChEMBL
331,rxcui:142433,unknown,0.011112735,NCI
4067,ncit:C71759,unknown,0.016408647,DTC
1485,ncit:C170362,unknown,2.187819634820604,TTD
1969,chembl:CHEMBL578061,unknown,0.1166837138570988,DTC
1565,chembl:CHEMBL1256740,unknown,0.012649403,DTC
1956,rxcui:1721560,unknown,0.1481697953740938,FDA
2264,rxcui:2123125,inhibitor,0.093098708,ChEMBL
5293,ncit:C90565,inhibitor,0.1333528158366844,MyCancerGenome
1565,rxcui:31565,unknown,0.012649403,PharmGKB
3417,rxcui:81992,unknown,0.003890322,DTC
1019,chembl:CHEMBL1956069,unknown,1.666910197958555,DTC
3791,rxcui:714438,unknown,0.070129236,DTC
1017,ncit:C80857,unknown,0.024354207,DTC
51564,ncit:C1863,inhibitor,0.2703097618311171,ChEMBL
6850,iuphar.ligand:5714,unknown,0.014565235,DTC
4780,drugbank:DB07863,unknown,0.007869855,DTC
4780,ncit:C84220,unknown,0.062958838,DTC
2322,rxcui:1364347,unknown,0.4278402841426959,CIViC
7398,iuphar.ligand:3887,unknown,0.050978322,DTC
476,rxcui:847728,unknown,0.8751278539282416,TTD
673,rxcui:2169285,unknown,0.070690956,CIViC
4233,rxcui:1363267,unknown,0.272767123,CGI
7428,rxcui:120608,unknown,0.1341192113299987,JAX-CKB
1956,iuphar.ligand:5714,unknown,0.002697266,DTC
3417,chembl:CHEMBL532909,unknown,0.1283806142682017,DTC
5241,rxcui:1873916,unknown,0.095642388,FDA
2324,ncit:C76199,unknown,0.024756092,TdgClinicalTrial
3265,rxcui:1546019,unknown,0.017945205,JAX-CKB
4088,chembl:CHEMBL581880,unknown,0.03821519,DTC
4088,chembl:CHEMBL600572,unknown,0.07643038,DTC
369,iuphar.ligand:2178,agonist,0.4773424657790409,GuideToPharmacology
2321,ncit:C77876,inhibitor,0.2500365296937833,ChEMBL
54658,rxcui:153329,unknown,0.041672755,FDA
1026,rxcui:105694,unknown,0.09963505,NCI
7525,drugbank:DB04338,unknown,0.008143249,DTC
640,ncit:C64540,unknown,0.010594768,DTC
7253,chembl:CHEMBL1078442,unknown,0.093098708,DTC
5290,ncit:C1727,unknown,0.1458546423213736,CIViC
5290,rxcui:1945077,unknown,0.1657439117288336,JAX-CKB
7157,rxcui:2346,unknown,0.011591097,DTC
5159,wikidata:Q29006632,inhibitor,0.082043236,TALC
668,iuphar.ligand:12440,agonist,1.093909817410302,GuideToPharmacology
29110,iuphar.ligand:5714,unknown,0.063722902,DTC
5594,rxcui:5942,unknown,0.016669102,DTC
2950,rxcui:1373478,unknown,0.5834185692854944,PharmGKB
1956,rxcui:225852,unknown,0.015017209,PharmGKB
2626,chembl:CHEMBL1684098,unknown,17.50255707856483,DTC
2475,drugbank:DB04459,unknown,0.024651489,DTC
4221,chembl:CHEMBL4650278,inhibitor,0.7955707762984014,ChEMBL
7253,chembl:CHEMBL505670,unknown,0.015959778,DTC
3326,rxcui:81992,unknown,0.034590034,DTC
429,iuphar.ligand:2344,blocker,1.312691780892362,GuideToPharmacology
3815,rxcui:2369389,inhibitor,1.518294108020081,ChEMBL
90,iuphar.ligand:7881,unknown,0.056826484,DTC
2099,chembl:CHEMBL40275,unknown,0.061340737,DTC
5970,ncit:C167023,unknown,0.1415301111474245,DTC
1565,rxcui:236495,unknown,0.039353698,FDA
2064,rxcui:1371041,unknown,0.1535312024435511,OncoKB
1956,rxcui:1430438,unknown,1.184383561707394,CGI
2099,chembl:CHEMBL530115,unknown,0.020446912,DTC
3815,rxcui:2105806,unknown,0.066591847,JAX-CKB
6311,chembl:CHEMBL585656,unknown,0.021258166,DTC
1969,chembl:CHEMBL258818,unknown,5.834185692854944,DTC
931,rxcui:2626349,binder,3.889457128569962,ChEMBL
5594,chembl:CHEMBL505670,unknown,0.008572681,DTC
5894,rxcui:495881,unknown,0.159436249,CGI
4088,ncit:C877,unknown,0.03821519,DTC
5291,ncit:C71705,inhibitor,0.073540156,ClearityFoundationClinicalTrial
3717,rxcui:2105806,unknown,0.060077427,JAX-CKB
2932,ncit:C63662,unknown,2.282942227638891,DTC
4780,ncit:C170049,unknown,0.00524657,DTC
367,ncit:C72620,unknown,0.058471794,DTC
3320,chembl:CHEMBL582099,unknown,0.090530468,DTC
10381,rxcui:2955,unknown,0.019404165,DTC
25,rxcui:6718,unknown,0.035976479,NCI
5294,rxcui:72610,unknown,0.031069628,NCI
3065,drugbank:DB17053,unknown,0.2476776945079929,TTD
14,iuphar.ligand:310,inhibitor,0.1105424657593568,GuideToPharmacology
2260,rxcui:1364347,unknown,0.1374032518317239,JAX-CKB
3417,iuphar.ligand:8482,unknown,0.005581766,DTC
2353,rxcui:1760,unknown,0.135503668,NCI
5970,chembl:CHEMBL602718,unknown,0.090064616,DTC
5290,drugbank:DB12986,unknown,0.066297565,JAX-CKB
5970,chembl:CHEMBL1940084,unknown,0.9907107780319716,DTC
5743,rxcui:20343,unknown,0.9546849315580818,TTD
2064,ncit:C96038,unknown,0.3454452054979901,TTD
1973,ncit:C141430,inhibitor,0.067317527,GuideToPharmacology
238,chembl:CHEMBL4802183,unknown,0.9131768910555564,JAX-CKB
238,rxcui:1148495,inhibitor,2.212697851403848,CancerCommons
999,rxcui:83008,unknown,1.312691780892362,CGI
596,rxcui:2174090,unknown,0.033701971,PharmGKB
2322,rxcui:2643048,inhibitor,1.040600372117402,MyCancerGenome
1956,rxcui:1430438,unknown,1.184383561707394,CIViC
865,rxcui:3554,unknown,0.038159645,DTC
865,iuphar.ligand:5551,unknown,0.1491695205559502,DTC
1956,drugbank:DB12318,inhibitor,0.2778183663264259,TALC
1020,iuphar.ligand:9404,unknown,0.039778539,DTC
367,ncit:C170034,unknown,0.058471794,DTC
3604,ncit:C62449,unknown,78.76150685354175,TTD
4780,chembl:CHEMBL1368322,unknown,0.005723531,DTC
5243,rxcui:103468,unknown,0.016027983,NCI
2130,iuphar.ligand:8047,inhibitor,6.563458904461812,GuideToPharmacology
1956,rxcui:318341,antibody,0.6482428547616605,CancerCommons
5241,rxcui:10324,unknown,0.066213961,PharmGKB
1024,iuphar.ligand:9404,unknown,0.087512785,DTC
7398,chembl:CHEMBL578741,unknown,0.012137696,DTC
367,ncit:C77013,unknown,0.058471794,DTC
941,ncit:C26447,inhibitor,13.12691780892362,ChEMBL
5294,ncit:C91732,inhibitor,0.057700738,MyCancerGenomeClinicalTrial
2261,rxcui:2555,unknown,0.011435427,JAX-CKB
3480,ncit:C79828,antibody,2.972132334095915,MyCancerGenome
1436,ncit:C101519,unknown,0.4773424657790409,TTD
3043,chembl:CHEMBL273862,unknown,0.6035364509849942,DTC
5893,chembl:CHEMBL1256737,unknown,0.099446347,DTC
639,iuphar.ligand:2984,inhibitor,1.500219178,GuideToPharmacology
367,rxcui:1251,unknown,0.001461795,DTC
3845,rxcui:6809,unknown,0.014024485,CIViC
367,ncit:C72098,unknown,0.019490598,DTC
1956,rxcui:1723738,inhibitor,0.6945459158160648,ChEMBL
10013,drugbank:DB12174,inhibitor,0.1744440904840348,ChEMBL
217,rxcui:40003,inhibitor,0.071341945,GuideToPharmacology
673,chembl:CHEMBL4583691,inhibitor,0.1374546367426557,ChEMBL
673,rxcui:318341,unknown,0.9010915075351876,DoCM
596,rxcui:1546447,unknown,0.064033745,NCI
1956,rxcui:1723738,antibody,0.6945459158160648,MyCancerGenome
3417,rxcui:33169,unknown,0.011670965,DTC
2261,iuphar.ligand:5714,unknown,0.005366139,DTC
5429,chembl:CHEMBL1486690,unknown,0.016959842,DTC
3845,ncit:C28699,unknown,0.2734774543525755,CIViC
7486,rxcui:203129,unknown,0.019304291,DTC
5156,rxcui:1535922,inhibitor,0.2869271652223742,TALC
970,ncit:C84855,unknown,8.078103267029922,TdgClinicalTrial
2324,ncit:C76199,unknown,0.024756092,DTC
4233,ncit:C62437,inhibitor,3.500511415712966,TALC
2771,rxcui:1918231,inhibitor,0.1973972602845657,GuideToPharmacology
476,rxcui:18343,unknown,0.7001022831425934,TTD
3417,rxcui:10502,unknown,0.004426918,DTC
5243,rxcui:7426,unknown,0.023620185,NCI
4352,rxcui:2045726,unknown,2.045753424767318,TTD
5429,chembl:CHEMBL81782,unknown,0.025439763,DTC
672,chembl:CHEMBL252925,unknown,0.5585922471882393,DTC
238,rxcui:1148495,inhibitor,2.212697851403848,MyCancerGenome
207,chembl:CHEMBL480356,unknown,1.479089330582943,DTC
3815,rxcui:714438,inhibitor,0.043629141,TALC
2030,iuphar.ligand:5943,inhibitor,0.2966535098061835,GuideToPharmacology
2263,ncit:C118672,unknown,1.017590527823536,JAX-CKB
3815,rxcui:1425098,unknown,0.037957353,JAX-CKB
367,chembl:CHEMBL1886718,unknown,0.029235897,DTC
2060,iuphar.ligand:9929,inhibitor,0.729273212,GuideToPharmacology
331,iuphar.ligand:1804,agonist,0.8334550989792777,GuideToPharmacology
328,drugbank:DB13174,unknown,0.011993529,DTC
7157,rxcui:1299922,unknown,0.004189553,CIViC
3417,chembl:CHEMBL592124,unknown,0.00414131,DTC
3791,rxcui:714438,inhibitor,0.070129236,ClearityFoundationClinicalTrial
5241,rxcui:326374,agonist,0.5738543304447485,ChEMBL
238,rxcui:1425098,unknown,0.036527076,JAX-CKB
7157,ncit:C131827,unknown,0.057955487,JAX-CKB
4916,ncit:C118290,inhibitor,0.2442217266776488,ChEMBL
4233,rxcui:2477104,inhibitor,0.5000730593875666,ChEMBL
2324,rxcui:357977,inhibitor,0.1403266238077355,TALC
7525,ncit:C48378,unknown,0.019418517,DTC
7157,chembl:CHEMBL242171,unknown,0.011591097,DTC
9212,ncit:C98053,unknown,0.064413418,TdgClinicalTrial
7026,chembl:CHEMBL225963,unknown,2.187819634820604,DTC
1956,rxcui:1919503,unknown,0.025256215,PharmGKB
7153,chembl:CHEMBL244268,unknown,0.9053046764774912,DTC
328,chembl:CHEMBL269733,unknown,0.010554306,DTC
5243,rxcui:103468,unknown,0.016027983,PharmGKB
2263,rxcui:1364347,unknown,0.3174882446809434,CGI
4914,ncit:C481,unknown,0.095904422,NCI
4088,chembl:CHEMBL592124,unknown,0.007396488,DTC
4780,chembl:CHEMBL1079460,unknown,0.004842988,DTC
1025,hemonc:160,inhibitor,0.4861821410712453,CancerCommons
1019,rxcui:1946825,inhibitor,0.3070624048871023,CancerCommons
25,rxcui:1363267,unknown,0.017170592,CGI
673,drugbank:DB06999,unknown,0.5223276196220918,CGI
2146,rxcui:2274378,unknown,2.917092846427472,CGI
2261,rxcui:358258,unknown,0.057841988,CGI
2322,rxcui:495881,unknown,0.179119736,CGI
3762,rxcui:11170,unknown,0.1296485709523321,CGI
3845,rxcui:480167,unknown,0.017643707,CGI
2322,rxcui:1747556,unknown,0.1852122442176172,CGI
7157,rxcui:139953,unknown,0.016558711,CGI
2903,rxcui:7716,inhibitor,0.036237178,ChEMBL
2559,rxcui:461016,positive modulator,0.034727296,ChEMBL
776,rxcui:235752,blocker,0.046965717,ChEMBL
4233,chembl:CHEMBL3545299,inhibitor,0.5000730593875666,ChEMBL
51564,drugbank:DB12174,inhibitor,0.2027323213733378,ChEMBL
2064,drugbank:DB12174,inhibitor,0.09869863,ChEMBL
3066,drugbank:DB12174,inhibitor,0.1785975212098452,ChEMBL
9759,drugbank:DB12174,inhibitor,0.1630673019742065,ChEMBL
7010,ncit:C118290,inhibitor,0.6563458904461813,ChEMBL
4233,ncit:C118290,inhibitor,0.1000146118775133,ChEMBL
5295,ncit:C88270,inhibitor,0.201952582,ChEMBL
6795,iuphar.ligand:8358,inhibitor,2.800409132570373,ChEMBL
2475,chembl:CHEMBL3544963,inhibitor,0.7395446652914718,ChEMBL
5291,drugbank:DB11962,inhibitor,0.052090944,ChEMBL
9212,iuphar.ligand:8358,inhibitor,0.6269572684859045,ChEMBL
5296,drugbank:DB11962,inhibitor,0.1682938180631233,ChEMBL
5290,ncit:C152168,inhibitor,0.030386384,ChEMBL
5294,ncit:C152168,inhibitor,0.050488145,ChEMBL
5295,drugbank:DB12986,inhibitor,0.1223955040459079,ChEMBL
8503,drugbank:DB12986,inhibitor,0.1363835616511545,ChEMBL
6790,chembl:CHEMBL3545327,inhibitor,0.2966535098061835,ChEMBL
5605,drugbank:DB12241,inhibitor,0.7160136986685613,ChEMBL
6795,chembl:CHEMBL3545327,inhibitor,1.166837138570988,ChEMBL
5290,chembl:CHEMBL3545385,inhibitor,0.030386384,ChEMBL
1111,chembl:CHEMBL3544936,inhibitor,0.6908904109959803,ChEMBL
25,chembl:CHEMBL3545085,inhibitor,0.031479419,ChEMBL
5293,chembl:CHEMBL3545385,inhibitor,0.1041818873724097,ChEMBL
5294,ncit:C90565,inhibitor,0.064624826,ChEMBL
5291,ncit:C90565,inhibitor,0.066676408,ChEMBL
5293,ncit:C90565,inhibitor,0.1333528158366844,ChEMBL
3791,ncit:C95726,inhibitor,0.049302978,ChEMBL
2321,ncit:C95726,inhibitor,0.08334551,ChEMBL
2260,ncit:C95726,inhibitor,0.2944355396394084,ChEMBL
2322,ncit:C64639,inhibitor,0.6050266644442165,ChEMBL
208,ncit:C82390,inhibitor,0.2778183663264258,ChEMBL
5293,ncit:C103277,inhibitor,0.2381300282797936,ChEMBL
3718,ncit:C132740,inhibitor,1.141471113819445,ChEMBL
25,ncit:C48378,inhibitor,0.1162317016838838,ChEMBL
6714,ncit:C48378,inhibitor,0.2991890098899972,ChEMBL
2348,ncit:C61503,inhibitor,8.751278539282417,ChEMBL
776,ncit:C83785,modulator,0.046965717,ChEMBL
3791,ncit:C152544,agonist,0.1848861663228679,ChEMBL
1956,ncit:C78838,inhibitor,0.1389091831632129,ChEMBL
974,rxcui:2174090,binder,1.381780822,ChEMBL
4851,ncit:C103274,inhibitor,19.69037671338543,ChEMBL
1565,rxcui:203114,unknown,0.006811217,DTC
6194,chembl:CHEMBL2109124,inhibitor,0.1093909817410302,ChEMBL
2324,ncit:C77876,inhibitor,0.2500365296937833,ChEMBL
4916,rxcui:2104331,agonist,0.305277158,ChEMBL
930,rxcui:1986438,binder,1.921012362281506,ChEMBL
3559,ncit:C121949,binder,1.029562181092049,ChEMBL
2099,chembl:CHEMBL192627,unknown,0.01635753,DTC
1565,iuphar.ligand:9583,unknown,0.012649403,DTC
2099,rxcui:1000492,unknown,0.005007407,DTC
3718,ncit:C166736,inhibitor,0.2282942227638891,ChEMBL
10381,drugbank:DB17551,negative modulator,0.040021091,ChEMBL
10038,ncit:C120553,inhibitor,0.6250913242344582,ChEMBL
7298,rxcui:10995,inhibitor,0.1861974157294131,ChEMBL
5133,chembl:CHEMBL4594536,inhibitor,1.280674908,ChEMBL
3902,ncit:C62509,vaccine,6.563458904461812,ChEMBL
675,ncit:C60768,unknown,0.3860858179095183,ClearityFoundationBiomarkers
545,ncit:C60768,unknown,0.1458546423213736,ClearityFoundationBiomarkers
596,rxcui:2555,unknown,0.017664481,ClearityFoundationBiomarkers
896,rxcui:1601374,unknown,0.4286340509036285,ClearityFoundationBiomarkers
898,ncit:C71717,unknown,0.1166837138570988,ClearityFoundationBiomarkers
3845,rxcui:657797,unknown,0.042073455,ClearityFoundationBiomarkers
5290,rxcui:657797,unknown,0.205692444,ClearityFoundationBiomarkers
4609,iuphar.ligand:8060,unknown,0.093763699,ClearityFoundationBiomarkers
4763,rxcui:2289380,unknown,0.2075402025126264,ClearityFoundationBiomarkers
6311,drugbank:DB08073,unknown,0.016352436,DTC
4609,ncit:C92579,unknown,0.026789628,ClearityFoundationBiomarkers
7157,chembl:CHEMBL1554531,unknown,0.012878997,DTC
1019,rxcui:1946825,inhibitor,0.3070624048871023,ClearityFoundationClinicalTrial
2263,iuphar.ligand:7885,inhibitor,0.039390601,ClearityFoundationClinicalTrial
3417,chembl:CHEMBL546597,unknown,0.016047577,DTC
5156,rxcui:357977,unknown,0.3513393859865807,COSMIC
5594,chembl:CHEMBL468167,unknown,0.025003653,DTC
3320,chembl:CHEMBL590927,unknown,0.060353645,DTC
7157,chembl:CHEMBL1522984,unknown,0.023182195,DTC
1565,chembl:CHEMBL360803,unknown,0.08854582,DTC
25,ncit:C98053,unknown,0.005174699,DTC
4780,rxcui:29451,unknown,0.006995426,DTC
7253,iuphar.ligand:5558,unknown,0.1117184494376478,DTC
