path,extension,category,runtime_status,entrypoint,imported_by_count,imports_count,writes_data,reads_data,generated,legacy_status,confidence,notes
benchmarks/mtb_evidence/final_experiment/gold_g1_1/annotation_packet_B_g1_1.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/annotation_unit_mapping_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/annotation_workload_g1_1.csv,.csv,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/annotation_workload_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/blinding_validation_report_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/candidate_universe_audit_g1_1.csv,.csv,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/candidate_universe_audit_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/deprecated_claim_audit_g1_1.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/excluded_annotation_units_g1_1.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/excluded_status_metrics_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/provenance_container_audit_g1_1.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/unresolved_association_audit_g1_1.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_g1_1/unsupported_association_audit_g1_1.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/adjudication_protocol_g1_0.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/annotation_protocol_g1_0.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/annotation_protocol_g1_0.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/annotation_schema_g1_0.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/artifact_manifest_g1_0.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/bucket_definitions_g1_0.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/checksums/g1_0_protocol.sha256,.sha256,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/gold_lineage_g1_0.json,.json,PROVENANCE_AND_LEDGER,PRODUCT_LEGACY,false,0,0,false,true,false,ARCHIVE_CANDIDATE,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/missing_source_policy_g1_0.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_0/reviewer_instructions_g1_0.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/adjudication_protocol_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/annotation_protocol_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/annotation_protocol_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/annotation_schema_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/artifact_manifest_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/bucket_definitions_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/candidate_kind_policy_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/candidate_universe_policy_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/checksums/g1_1_artifacts.sha256,.sha256,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/deprecated_claim_policy_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/gold_lineage_g1_1.json,.json,PROVENANCE_AND_LEDGER,PRODUCT_LEGACY,false,0,0,false,true,false,ARCHIVE_CANDIDATE,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/missing_source_policy_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/gold_protocol/g1_1/reviewer_instructions_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/harness.py,.py,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/adjudication_generation_plan_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/agreement_plan_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_batch_runtime_manifest_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_campaign_manifest_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_campaign_operator_guide_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_completion_template_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_progress_schema_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_response_validation_schema_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_tooling_checksums_g1_1.sha256,.sha256,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_tooling_operator_guide_g1_1.md,.md,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_tooling_readiness_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/annotation_tooling_tests_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/batch_validation_schema_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration/calibration_blinding_report_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration/calibration_checksums_g1_1.sha256,.sha256,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration/calibration_freeze_report_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration/calibration_manifest_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration/calibration_mapping_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration/calibration_packet_A_g1_1.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration/calibration_packet_B_g1_1.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration_blinding_report_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration_freeze_report_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration_freeze_template_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/calibration_manifest_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/checksums/campaign_checksums_g1_1.sha256,.sha256,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_001.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_002.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_003.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_004.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_005.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_006.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_007.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_008.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_009.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_010.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_011.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_012.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_013.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_014.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_015.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_016.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_017.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_018.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_019.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_020.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_021.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A/batches/batch_022.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_A_batch_manifest_g1_1.json,.json,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,false,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_001.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_002.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_003.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_004.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_005.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_006.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_007.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_008.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_009.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_010.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_011.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_012.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_013.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_014.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_015.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
benchmarks/mtb_evidence/final_experiment/human_annotations/g1_1/reviewer_B/batches/batch_016.jsonl,.jsonl,EXPERIMENTS_AND_BENCHMARKS,EXPERIMENT_ONLY,false,0,0,false,true,false,LEGACY_REFERENCE_ONLY,LOW,content scan skipped for protected/external asset
